Trip ID,Membership Type,Bicycle ID,Checkout Date,Checkout Time,Checkout Kiosk ID,Checkout Kiosk,Return Kiosk ID,Return Kiosk,Trip Duration Minutes,Month,Year
16548442,Walk Up,340,12/30/2017,12:08:07,2499,City Hall / Lavaca & 2nd,2567,Palmer Auditorium,35,,
16548449,Walk Up,347,12/30/2017,12:09:04,2499,City Hall / Lavaca & 2nd,2567,Palmer Auditorium,34,,
16548451,Walk Up,668,12/30/2017,12:09:55,2499,City Hall / Lavaca & 2nd,2567,Palmer Auditorium,34,,
16548453,Walk Up,105,12/30/2017,12:10:03,2495,4th & Congress,2538,Bullock Museum @ Congress & MLK,68,,
16548461,Walk Up,37,12/30/2017,12:10:53,2495,4th & Congress,2538,Bullock Museum @ Congress & MLK,68,,
16548467,Weekender,212,12/30/2017,12:12:21,2548,UT West Mall @ Guadalupe,2497,Capitol Station / Congress & 11th,10,,
16548475,Local365,106,12/30/2017,12:13:41,2565,Trinity & 6th Street,2561,State Capitol Visitors Garage @ San Jacinto & 12th,12,,
16548506,Local365,1932,12/30/2017,12:19:58,3455,Republic Square @ 5th & Guadalupe,2501,5th & Bowie,6,,
16548509,Walk Up,360,12/30/2017,12:21:50,3686,Sterzing at Barton Springs,2549,Long Center @ South 1st & Riverside,22,,
16548512,Walk Up,998,12/30/2017,12:22:55,2568,East 11th St. at Victory Grill,2498,Convention Center / 4th St. @ MetroRail,44,,
16548515,Walk Up,2122,12/30/2017,12:23:11,2563,Davis at Rainey Street,2498,Convention Center / 4th St. @ MetroRail,5,,
16548516,Walk Up,571,12/30/2017,12:23:31,2568,East 11th St. at Victory Grill,2498,Convention Center / 4th St. @ MetroRail,44,,
16548517,Walk Up,25,12/30/2017,12:23:39,2563,Davis at Rainey Street,2498,Convention Center / 4th St. @ MetroRail,5,,
16548518,Walk Up,863,12/30/2017,12:24:14,2499,City Hall / Lavaca & 2nd,2499,City Hall / Lavaca & 2nd,0,,
16548520,Weekender,68,12/30/2017,12:25:11,2565,Trinity & 6th Street,2504,South Congress & Elizabeth,34,,
16548523,Weekender,759,12/30/2017,12:25:57,2565,Trinity & 6th Street,2504,South Congress & Elizabeth,34,,
16548527,Weekender,321,12/30/2017,12:27:02,2548,UT West Mall @ Guadalupe,2548,UT West Mall @ Guadalupe,38,,
16548531,Weekender,669,12/30/2017,12:27:25,2548,UT West Mall @ Guadalupe,2548,UT West Mall @ Guadalupe,41,,
16548532,Walk Up,853,12/30/2017,12:27:39,3684,Congress & Cesar Chavez,2567,Palmer Auditorium,28,,
16548534,Walk Up,920,12/30/2017,12:27:47,2495,4th & Congress,2503,South Congress & James,10,,
16548540,Walk Up,277,12/30/2017,12:28:26,2495,4th & Congress,2503,South Congress & James,9,,
16548541,Walk Up,110,12/30/2017,12:28:28,3684,Congress & Cesar Chavez,2567,Palmer Auditorium,27,,
16548543,Weekender,576,12/30/2017,12:28:50,2548,UT West Mall @ Guadalupe,2548,UT West Mall @ Guadalupe,36,,
16548546,Walk Up,575,12/30/2017,12:28:56,2495,4th & Congress,2503,South Congress & James,9,,
16548548,Explorer,86,12/30/2017,12:29:15,2562,San Jacinto & 8th Street,2563,Davis at Rainey Street,14,,
16548550,Walk Up,572,12/30/2017,12:29:35,3455,Republic Square @ 5th & Guadalupe,2548,UT West Mall @ Guadalupe,23,,
16548551,Explorer,117,12/30/2017,12:29:55,2562,San Jacinto & 8th Street,2563,Davis at Rainey Street,13,,
16548552,Walk Up,1895,12/30/2017,12:30:24,3455,Republic Square @ 5th & Guadalupe,2548,UT West Mall @ Guadalupe,22,,
16548553,Walk Up,863,12/30/2017,12:31:11,2499,City Hall / Lavaca & 2nd,3686,Sterzing at Barton Springs,46,,
16548554,Walk Up,208,12/30/2017,12:31:41,2539,Convention Center / 3rd & Trinity,2538,Bullock Museum @ Congress & MLK,179,,
16548555,Walk Up,897,12/30/2017,12:32:10,2539,Convention Center / 3rd & Trinity,2538,Bullock Museum @ Congress & MLK,178,,
16548557,Walk Up,1277,12/30/2017,12:32:25,2537,West & 6th St.,1007,Lavaca & 6th,44,,
16548558,Walk Up,395,12/30/2017,12:32:42,3455,Republic Square @ 5th & Guadalupe,2548,UT West Mall @ Guadalupe,20,,
16548560,Walk Up,984,12/30/2017,12:32:55,2537,West & 6th St.,1007,Lavaca & 6th,44,,
16548561,Walk Up,2126,12/30/2017,12:33:18,3455,Republic Square @ 5th & Guadalupe,2548,UT West Mall @ Guadalupe,19,,
16548570,Walk Up,2459,12/30/2017,12:35:08,2565,Trinity & 6th Street,2548,UT West Mall @ Guadalupe,166,,
16548571,Walk Up,893,12/30/2017,12:35:42,3684,Congress & Cesar Chavez,2574,Zilker Park,29,,
16548573,Walk Up,789,12/30/2017,12:35:55,2565,Trinity & 6th Street,2548,UT West Mall @ Guadalupe,166,,
16548577,Walk Up,376,12/30/2017,12:36:50,3684,Congress & Cesar Chavez,2574,Zilker Park,28,,
16548580,Walk Up,16,12/30/2017,12:37:07,3390,Brazos & 6th,3390,Brazos & 6th,2,,
16548583,Local30,396,12/30/2017,12:37:46,2495,4th & Congress,3292,East 4th & Chicon,40,,
16548584,Walk Up,518,12/30/2017,12:37:54,3390,Brazos & 6th,2548,UT West Mall @ Guadalupe,164,,
16548588,Walk Up,680,12/30/2017,12:38:41,3390,Brazos & 6th,2540,17th & Guadalupe,173,,
16548589,Walk Up,132,12/30/2017,12:39:52,3377,MoPac Pedestrian Bridge @ Veterans Drive,3377,MoPac Pedestrian Bridge @ Veterans Drive,139,,
16548590,Walk Up,663,12/30/2017,12:40:08,3687,Boardwalk West,2566,Pfluger Bridge @ W 2nd Street,55,,
16548595,Walk Up,976,12/30/2017,12:40:40,3377,MoPac Pedestrian Bridge @ Veterans Drive,3377,MoPac Pedestrian Bridge @ Veterans Drive,93,,
16548596,Walk Up,58,12/30/2017,12:40:50,3687,Boardwalk West,2566,Pfluger Bridge @ W 2nd Street,55,,
16548601,Walk Up,852,12/30/2017,12:41:24,3687,Boardwalk West,2566,Pfluger Bridge @ W 2nd Street,54,,
16548603,Local365+Guest Pass,872,12/30/2017,12:42:10,2711,Barton Springs @ Kinney Ave,3687,Boardwalk West,38,,
16548604,Walk Up,191,12/30/2017,12:42:22,3687,Boardwalk West,2566,Pfluger Bridge @ W 2nd Street,54,,
16548610,Walk Up,910,12/30/2017,12:42:55,3687,Boardwalk West,2566,Pfluger Bridge @ W 2nd Street,54,,
16548611,Walk Up,559,12/30/2017,12:43:08,3619,6th & Congress,2540,17th & Guadalupe,169,,
16548615,Weekender,212,12/30/2017,12:43:50,2497,Capitol Station / Congress & 11th,2570,South Congress & Academy,17,,
16548617,Walk Up,421,12/30/2017,12:44:02,1007,Lavaca & 6th,2497,Capitol Station / Congress & 11th,24,,
16548619,Walk Up,996,12/30/2017,12:44:11,2549,Long Center @ South 1st & Riverside,3686,Sterzing at Barton Springs,10,,
16548620,Walk Up,385,12/30/2017,12:44:15,3619,6th & Congress,2547,Guadalupe & 21st,175,,
16548621,Walk Up,334,12/30/2017,12:44:18,2567,Palmer Auditorium,2497,Capitol Station / Congress & 11th,37,,
16548623,Walk Up,210,12/30/2017,12:44:41,1007,Lavaca & 6th,2497,Capitol Station / Congress & 11th,24,,
16548625,Walk Up,451,12/30/2017,12:44:52,3686,Sterzing at Barton Springs,3686,Sterzing at Barton Springs,69,,
16548626,Walk Up,276,12/30/2017,12:45:04,3619,6th & Congress,2547,Guadalupe & 21st,174,,
16548627,Walk Up,240,12/30/2017,12:45:10,2567,Palmer Auditorium,2497,Capitol Station / Congress & 11th,36,,
16548629,Walk Up,563,12/30/2017,12:45:33,1007,Lavaca & 6th,2497,Capitol Station / Congress & 11th,23,,
16548631,Walk Up,934,12/30/2017,12:45:49,3619,6th & Congress,2548,UT West Mall @ Guadalupe,156,,
16548635,Walk Up,347,12/30/2017,12:46:12,2567,Palmer Auditorium,2497,Capitol Station / Congress & 11th,35,,
16548634,Walk Up,197,12/30/2017,12:46:12,3686,Sterzing at Barton Springs,3686,Sterzing at Barton Springs,67,,
16548639,Weekender,171,12/30/2017,12:47:43,3660,Medina & East 6th,2539,Convention Center / 3rd & Trinity,41,,
16548641,Weekender,995,12/30/2017,12:48:24,3660,Medina & East 6th,2707,Rainey St @ Cummings,17,,
16548642,Walk Up,875,12/30/2017,12:48:51,3687,Boardwalk West,2499,City Hall / Lavaca & 2nd,13,,
16548647,Walk Up,62,12/30/2017,12:49:27,3687,Boardwalk West,2499,City Hall / Lavaca & 2nd,12,,
16548663,Explorer,555,12/30/2017,12:53:42,2566,Pfluger Bridge @ W 2nd Street,2575,Riverside @ S. Lamar,7,,
16548670,Walk Up,164,12/30/2017,12:55:47,2566,Pfluger Bridge @ W 2nd Street,2549,Long Center @ South 1st & Riverside,126,,
16548690,Walk Up,400,12/30/2017,13:01:01,2711,Barton Springs @ Kinney Ave,3686,Sterzing at Barton Springs,39,,
16548694,Explorer,513,12/30/2017,13:01:30,2575,Riverside @ S. Lamar,2549,Long Center @ South 1st & Riverside,120,,
16548696,Walk Up,320,12/30/2017,13:02:02,2711,Barton Springs @ Kinney Ave,3686,Sterzing at Barton Springs,37,,
16548707,Walk Up,420,12/30/2017,13:04:22,2574,Zilker Park,2549,Long Center @ South 1st & Riverside,56,,
16548709,Walk Up,425,12/30/2017,13:04:41,2503,South Congress & James,2563,Davis at Rainey Street,31,,
16548711,Weekender,576,12/30/2017,13:05:06,2548,UT West Mall @ Guadalupe,2547,Guadalupe & 21st,47,,
16548712,Walk Up,235,12/30/2017,13:05:28,2822,East 6th at Robert Martinez,2707,Rainey St @ Cummings,26,,
16548714,Walk Up,464,12/30/2017,13:05:37,2503,South Congress & James,2563,Davis at Rainey Street,30,,
16548715,Walk Up,156,12/30/2017,13:05:46,2574,Zilker Park,2574,Zilker Park,1,,
16548716,Walk Up,745,12/30/2017,13:06:26,2822,East 6th at Robert Martinez,2707,Rainey St @ Cummings,25,,
16548718,Weekender,3405,12/30/2017,13:06:34,2707,Rainey St @ Cummings,2539,Convention Center / 3rd & Trinity,22,,
16548719,Walk Up,5,12/30/2017,13:07:09,2822,East 6th at Robert Martinez,2822,East 6th at Robert Martinez,0,,
16548720,Walk Up,2288,12/30/2017,13:07:18,2548,UT West Mall @ Guadalupe,2548,UT West Mall @ Guadalupe,42,,
16548721,Walk Up,968,12/30/2017,13:07:29,2574,Zilker Park,2549,Long Center @ South 1st & Riverside,53,,
16548723,Walk Up,156,12/30/2017,13:08:19,2574,Zilker Park,3685,Henderson & 9th,82,,
16548727,Walk Up,78,12/30/2017,13:08:44,2822,East 6th at Robert Martinez,2822,East 6th at Robert Martinez,0,,
16548728,Weekender,669,12/30/2017,13:08:45,2548,UT West Mall @ Guadalupe,2547,Guadalupe & 21st,51,,
16548730,Walk Up,873,12/30/2017,13:08:55,2574,Zilker Park,3685,Henderson & 9th,82,,
16548732,Walk Up,749,12/30/2017,13:09:33,2822,East 6th at Robert Martinez,2707,Rainey St @ Cummings,22,,
16548738,Walk Up,938,12/30/2017,13:10:48,2822,East 6th at Robert Martinez,2707,Rainey St @ Cummings,21,,
16548741,Walk Up,229,12/30/2017,13:11:02,2574,Zilker Park,2549,Long Center @ South 1st & Riverside,49,,
16548746,Walk Up,117,12/30/2017,13:11:57,2563,Davis at Rainey Street,2544,East 6th & Pedernales St.,16,,
16548747,Walk Up,78,12/30/2017,13:12:06,2822,East 6th at Robert Martinez,2707,Rainey St @ Cummings,19,,
16548748,Explorer,881,12/30/2017,13:12:34,2563,Davis at Rainey Street,2544,East 6th & Pedernales St.,15,,
16548758,Walk Up,712,12/30/2017,13:16:39,3619,6th & Congress,2574,Zilker Park,37,,
16548760,Walk Up,188,12/30/2017,13:17:45,3619,6th & Congress,2574,Zilker Park,36,,
16548768,Walk Up,442,12/30/2017,13:20:01,3621,Nueces & 3rd,2566,Pfluger Bridge @ W 2nd Street,66,,
16548775,Walk Up,23,12/30/2017,13:21:04,3621,Nueces & 3rd,2566,Pfluger Bridge @ W 2nd Street,65,,
16548776,Local365+Guest Pass,472,12/30/2017,13:21:05,2495,4th & Congress,2501,5th & Bowie,5,,
16548779,Walk Up,326,12/30/2017,13:21:46,3621,Nueces & 3rd,2566,Pfluger Bridge @ W 2nd Street,64,,
16548780,Walk Up,3212,12/30/2017,13:21:48,2499,City Hall / Lavaca & 2nd,2541,State Capitol @ 14th & Colorado,46,,
16548781,Walk Up,37,12/30/2017,13:21:50,2538,Bullock Museum @ Congress & MLK,2548,UT West Mall @ Guadalupe,87,,
16548782,Walk Up,421,12/30/2017,13:21:55,2497,Capitol Station / Congress & 11th,2494,2nd & Congress,10,,
16548785,Walk Up,263,12/30/2017,13:22:08,2499,City Hall / Lavaca & 2nd,2541,State Capitol @ 14th & Colorado,46,,
16548786,Local365+Guest Pass,872,12/30/2017,13:22:25,3687,Boardwalk West,2707,Rainey St @ Cummings,38,,
16548788,Walk Up,3541,12/30/2017,13:22:37,2538,Bullock Museum @ Congress & MLK,2548,UT West Mall @ Guadalupe,86,,
16548791,Walk Up,140,12/30/2017,13:22:44,2497,Capitol Station / Congress & 11th,2494,2nd & Congress,9,,
16548792,Walk Up,410,12/30/2017,13:22:54,3660,Medina & East 6th,3660,Medina & East 6th,97,,
16548794,Walk Up,84,12/30/2017,13:23:27,3686,Sterzing at Barton Springs,3684,Congress & Cesar Chavez,40,,
16548795,Walk Up,102,12/30/2017,13:23:29,2497,Capitol Station / Congress & 11th,2494,2nd & Congress,8,,
16548796,Walk Up,898,12/30/2017,13:23:32,3660,Medina & East 6th,3660,Medina & East 6th,96,,
16548797,Local365,800,12/30/2017,13:23:35,3513,South Congress & Barton Springs at the Austin American-Statesman,2707,Rainey St @ Cummings,8,,
16548808,Walk Up,551,12/30/2017,13:26:03,3684,Congress & Cesar Chavez,2574,Zilker Park,33,,
16548812,Local365+Guest Pass,40,12/30/2017,13:26:30,2707,Rainey St @ Cummings,2563,Davis at Rainey Street,2,,
16548815,Walk Up,991,12/30/2017,13:27:08,3684,Congress & Cesar Chavez,2574,Zilker Park,32,,
16548819,Walk Up,547,12/30/2017,13:27:37,3377,MoPac Pedestrian Bridge @ Veterans Drive,3293,East 2nd & Pedernales,85,,
16548821,Walk Up,878,12/30/2017,13:27:54,2572,Barton Springs Pool,2572,Barton Springs Pool,49,,
16548825,Walk Up,983,12/30/2017,13:28:34,2572,Barton Springs Pool,2572,Barton Springs Pool,47,,
16548827,Walk Up,577,12/30/2017,13:28:58,3377,MoPac Pedestrian Bridge @ Veterans Drive,3293,East 2nd & Pedernales,84,,
16548830,Walk Up,382,12/30/2017,13:29:18,2572,Barton Springs Pool,2572,Barton Springs Pool,46,,
16548833,Walk Up,862,12/30/2017,13:29:56,2572,Barton Springs Pool,2572,Barton Springs Pool,46,,
16548835,Explorer,829,12/30/2017,13:31:15,2707,Rainey St @ Cummings,2707,Rainey St @ Cummings,55,,
16548837,Explorer,765,12/30/2017,13:32:15,2707,Rainey St @ Cummings,2707,Rainey St @ Cummings,54,,
16548838,Walk Up,141,12/30/2017,13:32:17,2499,City Hall / Lavaca & 2nd,2499,City Hall / Lavaca & 2nd,48,,
16548840,Walk Up,800,12/30/2017,13:32:47,2707,Rainey St @ Cummings,2575,Riverside @ S. Lamar,28,,
16548842,Walk Up,860,12/30/2017,13:33:26,2707,Rainey St @ Cummings,2575,Riverside @ S. Lamar,27,,
16548844,Walk Up,412,12/30/2017,13:33:46,3685,Henderson & 9th,2574,Zilker Park,26,,
16548845,Walk Up,749,12/30/2017,13:33:54,2707,Rainey St @ Cummings,2575,Riverside @ S. Lamar,27,,
16548849,Walk Up,78,12/30/2017,13:34:23,2707,Rainey St @ Cummings,2575,Riverside @ S. Lamar,27,,
16548854,Walk Up,35,12/30/2017,13:34:53,3685,Henderson & 9th,2574,Zilker Park,25,,
16548855,Local365+Guest Pass,36,12/30/2017,13:34:58,2563,Davis at Rainey Street,2575,Riverside @ S. Lamar,14,,
16548857,Walk Up,902,12/30/2017,13:35:15,2497,Capitol Station / Congress & 11th,2563,Davis at Rainey Street,24,,
16548860,Walk Up,193,12/30/2017,13:35:36,2707,Rainey St @ Cummings,2575,Riverside @ S. Lamar,27,,
16548861,Weekender,550,12/30/2017,13:36:09,2569,East 11th St. & San Marcos,3377,MoPac Pedestrian Bridge @ Veterans Drive,29,,
16548862,Walk Up,561,12/30/2017,13:36:40,2497,Capitol Station / Congress & 11th,2563,Davis at Rainey Street,23,,
16548865,Weekender,957,12/30/2017,13:36:52,2569,East 11th St. & San Marcos,3377,MoPac Pedestrian Bridge @ Veterans Drive,29,,
16548886,Walk Up,685,12/30/2017,13:41:52,2538,Bullock Museum @ Congress & MLK,2502,Barton Springs & Riverside,24,,
16548923,Walk Up,247,12/30/2017,13:48:32,3293,East 2nd & Pedernales,3390,Brazos & 6th,18,,
16548925,Walk Up,140,12/30/2017,13:48:57,2494,2nd & Congress,2567,Palmer Auditorium,11,,
16548927,Walk Up,894,12/30/2017,13:49:03,3293,East 2nd & Pedernales,3390,Brazos & 6th,17,,
16548929,Local365,540,12/30/2017,13:49:07,2549,Long Center @ South 1st & Riverside,2707,Rainey St @ Cummings,9,,
16548930,Walk Up,320,12/30/2017,13:49:19,3686,Sterzing at Barton Springs,2574,Zilker Park,4,,
16548931,Weekender,224,12/30/2017,13:49:25,2499,City Hall / Lavaca & 2nd,2566,Pfluger Bridge @ W 2nd Street,51,,
16548932,Walk Up,421,12/30/2017,13:49:25,2494,2nd & Congress,2567,Palmer Auditorium,11,,
16548947,Local365+Guest Pass,822,12/30/2017,13:53:00,2494,2nd & Congress,2563,Davis at Rainey Street,6,,
16548952,Walk Up,655,12/30/2017,13:54:00,2707,Rainey St @ Cummings,2566,Pfluger Bridge @ W 2nd Street,46,,
16548953,Walk Up,342,12/30/2017,13:54:41,2707,Rainey St @ Cummings,2566,Pfluger Bridge @ W 2nd Street,46,,
16548954,Walk Up,712,12/30/2017,13:55:00,2574,Zilker Park,2549,Long Center @ South 1st & Riverside,40,,
16548955,Walk Up,938,12/30/2017,13:55:24,2707,Rainey St @ Cummings,2566,Pfluger Bridge @ W 2nd Street,45,,
16548957,Walk Up,235,12/30/2017,13:56:15,2707,Rainey St @ Cummings,2566,Pfluger Bridge @ W 2nd Street,44,,
16548958,Walk Up,376,12/30/2017,13:56:39,2574,Zilker Park,2549,Long Center @ South 1st & Riverside,39,,
16548964,Local365,993,12/30/2017,13:57:30,2707,Rainey St @ Cummings,2494,2nd & Congress,7,,
16548974,Weekender,277,12/30/2017,13:59:08,2503,South Congress & James,3513,South Congress & Barton Springs at the Austin American-Statesman,8,,
16548977,Weekender,669,12/30/2017,13:59:28,2547,Guadalupe & 21st,2547,Guadalupe & 21st,23,,
16548982,Walk Up,911,12/30/2017,14:00:47,2575,Riverside @ S. Lamar,3293,East 2nd & Pedernales,49,,
16548985,Walk Up,275,12/30/2017,14:01:06,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,0,,
16548987,Walk Up,749,12/30/2017,14:01:34,2575,Riverside @ S. Lamar,3293,East 2nd & Pedernales,48,,
16548990,Weekender,282,12/30/2017,14:01:53,2539,Convention Center / 3rd & Trinity,2552,3rd & West,9,,
16548991,Walk Up,78,12/30/2017,14:02:17,2575,Riverside @ S. Lamar,3293,East 2nd & Pedernales,48,,
16548992,Weekender,3405,12/30/2017,14:02:21,2539,Convention Center / 3rd & Trinity,2552,3rd & West,8,,
16548995,Walk Up,417,12/30/2017,14:02:35,2575,Riverside @ S. Lamar,3293,East 2nd & Pedernales,47,,
16549000,Walk Up,371,12/30/2017,14:03:16,2575,Riverside @ S. Lamar,2822,East 6th at Robert Martinez,47,,
16549005,Walk Up,166,12/30/2017,14:04:23,2571,Red River & 8th Street,2547,Guadalupe & 21st,37,,
16549008,Walk Up,4,12/30/2017,14:04:40,3513,South Congress & Barton Springs at the Austin American-Statesman,2570,South Congress & Academy,73,,
16549009,Local365+Guest Pass,3471,12/30/2017,14:04:53,2707,Rainey St @ Cummings,2711,Barton Springs @ Kinney Ave,28,,
16549013,Walk Up,394,12/30/2017,14:05:16,3513,South Congress & Barton Springs at the Austin American-Statesman,2570,South Congress & Academy,6,,
16549016,Walk Up,853,12/30/2017,14:06:01,2567,Palmer Auditorium,2567,Palmer Auditorium,47,,
16549019,Walk Up,188,12/30/2017,14:06:23,2574,Zilker Park,2574,Zilker Park,48,,
16549020,Walk Up,981,12/30/2017,14:06:38,3687,Boardwalk West,3687,Boardwalk West,108,,
16549022,Walk Up,540,12/30/2017,14:06:58,2707,Rainey St @ Cummings,2499,City Hall / Lavaca & 2nd,16,,
16549025,Walk Up,122,12/30/2017,14:07:17,2567,Palmer Auditorium,2570,South Congress & Academy,12,,
16549027,Walk Up,327,12/30/2017,14:07:23,2571,Red River & 8th Street,2547,Guadalupe & 21st,35,,
16549028,Walk Up,775,12/30/2017,14:07:35,2574,Zilker Park,2574,Zilker Park,47,,
16549029,Walk Up,284,12/30/2017,14:07:48,3687,Boardwalk West,3687,Boardwalk West,107,,
16549030,Walk Up,60,12/30/2017,14:08:17,2571,Red River & 8th Street,2547,Guadalupe & 21st,33,,
16549031,Walk Up,668,12/30/2017,14:08:18,2567,Palmer Auditorium,2570,South Congress & Academy,11,,
16549032,Walk Up,3212,12/30/2017,14:08:52,2541,State Capitol @ 14th & Colorado,2501,5th & Bowie,24,,
16549033,Walk Up,263,12/30/2017,14:09:07,2541,State Capitol @ 14th & Colorado,2501,5th & Bowie,23,,
16549034,Walk Up,201,12/30/2017,14:09:18,2571,Red River & 8th Street,2547,Guadalupe & 21st,32,,
16549037,Weekender,957,12/30/2017,14:10:11,3377,MoPac Pedestrian Bridge @ Veterans Drive,2563,Davis at Rainey Street,23,,
16549038,Weekender,550,12/30/2017,14:10:24,3377,MoPac Pedestrian Bridge @ Veterans Drive,2563,Davis at Rainey Street,23,,
16549049,Walk Up,183,12/30/2017,14:12:53,2538,Bullock Museum @ Congress & MLK,3390,Brazos & 6th,21,,
16549054,Walk Up,696,12/30/2017,14:13:41,2538,Bullock Museum @ Congress & MLK,3390,Brazos & 6th,21,,
16549060,Walk Up,435,12/30/2017,14:15:05,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,34,,
16549065,Walk Up,369,12/30/2017,14:15:41,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,34,,
16549083,Walk Up,885,12/30/2017,14:19:37,2498,Convention Center / 4th St. @ MetroRail,2539,Convention Center / 3rd & Trinity,57,,
16549093,Walk Up,919,12/30/2017,14:20:20,2498,Convention Center / 4th St. @ MetroRail,2539,Convention Center / 3rd & Trinity,56,,
16549096,Walk Up,84,12/30/2017,14:20:38,3684,Congress & Cesar Chavez,3687,Boardwalk West,44,,
16549105,Walk Up,991,12/30/2017,14:22:23,2574,Zilker Park,2494,2nd & Congress,41,,
16549109,Walk Up,514,12/30/2017,14:22:46,2574,Zilker Park,2574,Zilker Park,4,,
16549115,Walk Up,416,12/30/2017,14:23:43,3513,South Congress & Barton Springs at the Austin American-Statesman,3513,South Congress & Barton Springs at the Austin American-Statesman,1,,
16549120,Walk Up,593,12/30/2017,14:24:30,3513,South Congress & Barton Springs at the Austin American-Statesman,2570,South Congress & Academy,77,,
16549126,Walk Up,445,12/30/2017,14:25:27,3513,South Congress & Barton Springs at the Austin American-Statesman,2570,South Congress & Academy,76,,
16549128,Walk Up,320,12/30/2017,14:26:49,2574,Zilker Park,2494,2nd & Congress,44,,
16549129,Walk Up,142,12/30/2017,14:26:54,3513,South Congress & Barton Springs at the Austin American-Statesman,2570,South Congress & Academy,75,,
16549130,Walk Up,197,12/30/2017,14:27:11,3686,Sterzing at Barton Springs,3686,Sterzing at Barton Springs,105,,
16549146,Walk Up,315,12/30/2017,14:29:10,3377,MoPac Pedestrian Bridge @ Veterans Drive,3377,MoPac Pedestrian Bridge @ Veterans Drive,64,,
16549149,Local365,3405,12/30/2017,14:29:27,2552,3rd & West,2711,Barton Springs @ Kinney Ave,7,,
